561,25,18,21,35,7,10,2.0,140.0,160.0
561,24,13,19,30,6,8,2.0,140.0,160.0
561,26,18,23,34,7,9,2.0,140.0,160.0
563,28,17,23,36,8,11,2.0,140.0,160.0
558,25,15,23,31,8,4,2.0,140.0,160.0
562,21,17,17,35,6,9,2.0,140.0,160.0
562,24,17,21,35,8,9,2.0,140.0,160.0
560,26,18,22,35,8,10,2.0,140.0,160.0
560,26,18,22,34,8,7,2.0,140.0,160.0
555,27,13,22,32,7,3,2.0,140.0,160.0
555,24,10,22,30,9,4,2.0,140.0,160.0
562,22,17,21,35,7,9,2.0,140.0,160.0
556,27,12,24,31,8,5,2.0,140.0,160.0
563,27,17,24,33,9,9,2.0,140.0,160.0
560,26,16,22,35,7,10,2.0,140.0,160.0
560,25,17,23,36,9,10,2.0,140.0,160.0
562,26,18,23,33,8,9,2.0,140.0,160.0
562,26,18,23,33,8,11,2.0,140.0,160.0
563,21,17,20,33,4,9,2.0,140.0,160.0
557,26,13,23,31,7,5,2.0,140.0,160.0
559,25,16,22,35,7,9,2.0,140.0,160.0
558,26,17,22,34,7,9,2.0,140.0,160.0
561,26,18,23,33,8,10,2.0,140.0,160.0
561,23,16,22,35,8,10,2.0,140.0,160.0
563,26,15,24,33,8,8,2.0,140.0,160.0
562,26,17,23,34,9,9,2.0,140.0,160.0
562,27,18,23,35,8,10,2.0,140.0,160.0
562,26,18,22,35,7,10,2.0,140.0,160.0
556,26,12,22,31,7,5,2.0,140.0,160.0
562,26,17,21,33,8,10,2.0,140.0,160.0
559,22,16,18,34,3,9,2.0,140.0,160.0
561,26,17,21,35,8,10,2.0,140.0,160.0
561,26,16,23,33,8,10,2.0,140.0,160.0
561,25,17,21,35,7,9,2.0,140.0,160.0
562,20,17,19,34,3,9,2.0,140.0,160.0
552,27,13,22,31,9,3,2.0,140.0,160.0
561,25,18,22,34,9,11,2.0,140.0,160.0
557,20,17,18,35,4,9,2.0,140.0,160.0
563,27,18,24,35,9,10,2.0,140.0,160.0
561,25,16,20,36,5,10,2.0,140.0,160.0
560,21,16,21,32,5,10,2.0,140.0,160.0
562,29,17,23,36,10,9,2.0,140.0,160.0
562,27,18,22,36,9,10,2.0,140.0,160.0
559,24,17,21,33,7,7,2.0,140.0,160.0
562,26,19,24,34,9,9,2.0,140.0,160.0
558,26,17,23,35,8,8,2.0,140.0,160.0
562,20,16,19,33,2,8,2.0,140.0,160.0
561,25,19,20,35,9,11,2.0,140.0,160.0
562,25,18,21,35,8,9,2.0,140.0,160.0
562,28,16,20,34,4,9,2.0,140.0,160.0
561,26,18,23,35,7,8,2.0,140.0,160.0
