534,21,16,16,32,3,8,2.0,140.0,160.0
535,27,14,23,32,9,8,2.0,140.0,160.0
536,26,17,21,34,7,10,2.0,140.0,160.0
537,24,16,18,34,3,8,2.0,140.0,160.0
531,26,11,21,31,6,2,2.0,140.0,160.0
534,21,17,20,35,3,9,2.0,140.0,160.0
537,27,17,20,34,7,9,2.0,140.0,160.0
538,21,16,15,35,1,9,2.0,140.0,160.0
533,22,16,16,33,1,7,2.0,140.0,160.0
530,28,10,21,29,7,5,2.0,140.0,160.0
537,26,17,21,35,6,10,2.0,140.0,160.0
535,27,16,20,34,8,8,2.0,140.0,160.0
529,27,12,21,30,7,3,2.0,140.0,160.0
535,26,16,20,34,6,10,2.0,140.0,160.0
533,25,15,19,32,6,7,2.0,140.0,160.0
537,26,16,22,35,6,10,2.0,140.0,160.0
537,26,15,22,31,6,7,2.0,140.0,160.0
538,24,16,19,35,5,9,2.0,140.0,160.0
537,24,16,20,35,6,10,2.0,140.0,160.0
537,23,16,16,34,3,10,2.0,140.0,160.0
535,26,14,20,32,8,7,2.0,140.0,160.0
537,24,16,21,34,5,9,2.0,140.0,160.0
536,27,13,21,33,6,8,2.0,140.0,160.0
538,22,16,18,34,3,8,2.0,140.0,160.0
536,22,17,15,34,3,8,2.0,140.0,160.0
536,27,13,21,32,8,7,2.0,140.0,160.0
537,26,16,23,33,8,7,2.0,140.0,160.0
535,26,10,23,28,7,5,2.0,140.0,160.0
529,26,13,20,31,6,5,2.0,140.0,160.0
535,26,16,20,33,7,10,2.0,140.0,160.0
534,20,16,16,32,3,9,2.0,140.0,160.0
536,26,15,21,35,8,9,2.0,140.0,160.0
537,23,14,16,32,3,7,2.0,140.0,160.0
535,26,17,21,35,7,8,2.0,140.0,160.0
536,21,16,20,33,4,10,2.0,140.0,160.0
532,28,13,21,29,7,4,2.0,140.0,160.0
537,27,13,21,31,6,7,2.0,140.0,160.0
537,26,16,21,34,8,8,2.0,140.0,160.0
532,26,12,20,28,7,6,2.0,140.0,160.0
537,22,16,19,33,6,10,2.0,140.0,160.0
535,27,16,19,32,5,8,2.0,140.0,160.0
536,24,14,21,32,6,9,2.0,140.0,160.0
536,26,16,16,34,4,10,2.0,140.0,160.0
536,27,17,21,33,7,7,2.0,140.0,160.0
530,27,11,20,30,7,4,2.0,140.0,160.0
529,26,12,21,29,7,5,2.0,140.0,160.0
533,26,17,21,34,6,9,2.0,140.0,160.0
537,26,14,19,34,6,9,2.0,140.0,160.0
536,23,16,20,33,5,10,2.0,140.0,160.0
536,20,15,17,33,1,10,2.0,140.0,160.0
533,26,16,20,33,7,8,2.0,140.0,160.0
538,22,16,17,34,3,10,2.0,140.0,160.0
535,28,14,22,29,9,8,2.0,140.0,160.0
531,26,15,22,33,8,7,2.0,140.0,160.0
537,25,16,19,35,6,8,2.0,140.0,160.0
537,26,16,22,34,8,9,2.0,140.0,160.0
535,27,13,22,30,9,7,2.0,140.0,160.0
537,28,14,21,34,8,9,2.0,140.0,160.0
533,27,16,22,33,6,9,2.0,140.0,160.0
536,25,16,19,34,7,9,2.0,140.0,160.0
529,25,10,21,30,6,3,2.0,140.0,160.0
536,27,15,20,32,8,9,2.0,140.0,160.0
533,26,16,20,34,6,10,2.0,140.0,160.0
535,26,17,21,33,8,10,2.0,140.0,160.0
536,24,15,18,34,6,8,2.0,140.0,160.0
534,26,12,21,29,6,4,2.0,140.0,160.0
535,27,15,21,31,7,6,2.0,140.0,160.0
538,27,17,21,34,6,11,2.0,140.0,160.0
538,27,16,22,34,9,11,2.0,140.0,160.0
530,26,12,21,27,8,3,2.0,140.0,160.0
536,27,15,20,33,8,6,2.0,140.0,160.0
535,25,16,21,34,6,9,2.0,140.0,160.0
536,27,17,21,34,7,9,2.0,140.0,160.0
531,27,10,21,29,7,4,2.0,140.0,160.0
535,23,16,20,34,6,9,2.0,140.0,160.0
533,26,17,21,35,7,7,2.0,140.0,160.0
535,22,15,19,34,2,8,2.0,140.0,160.0
537,26,15,21,31,7,6,2.0,140.0,160.0
537,26,15,20,33,7,9,2.0,140.0,160.0
535,25,14,19,31,8,7,2.0,140.0,160.0
532,26,15,22,33,8,9,2.0,140.0,160.0
535,22,16,16,32,4,9,2.0,140.0,160.0
531,26,13,21,33,6,7,2.0,140.0,160.0
536,25,15,18,34,6,10,2.0,140.0,160.0
535,27,15,22,35,9,9,2.0,140.0,160.0
530,25,15,21,34,5,7,2.0,140.0,160.0
530,27,12,20,29,5,3,2.0,140.0,160.0
537,27,16,21,35,5,8,2.0,140.0,160.0
536,27,14,21,32,7,7,2.0,140.0,160.0
537,25,17,19,32,7,11,2.0,140.0,160.0
531,26,10,22,28,7,4,2.0,140.0,160.0
535,26,17,23,34,9,10,2.0,140.0,160.0
531,26,16,19,33,6,8,2.0,140.0,160.0
535,26,16,21,34,8,9,2.0,140.0,160.0
530,27,14,22,33,8,6,2.0,140.0,160.0
536,26,17,21,35,8,10,2.0,140.0,160.0
536,23,18,22,35,6,9,2.0,140.0,160.0
535,25,16,21,34,6,9,2.0,140.0,160.0
533,25,10,20,27,6,5,2.0,140.0,160.0
534,25,17,19,33,5,9,2.0,140.0,160.0
536,27,15,22,32,7,8,2.0,140.0,160.0
538,26,16,22,33,8,9,2.0,140.0,160.0
536,25,16,20,34,6,9,2.0,140.0,160.0
533,25,14,21,31,7,7,2.0,140.0,160.0
531,27,14,20,32,7,7,2.0,140.0,160.0
535,25,16,20,34,5,8,2.0,140.0,160.0
537,28,17,21,34,8,8,2.0,140.0,160.0
537,26,17,20,34,7,11,2.0,140.0,160.0
536,26,16,18,33,7,9,2.0,140.0,160.0
535,27,15,21,32,7,7,2.0,140.0,160.0
535,19,17,15,33,1,8,2.0,140.0,160.0
535,25,17,21,34,7,9,2.0,140.0,160.0
536,20,16,16,33,2,9,2.0,140.0,160.0
536,19,15,18,34,4,9,2.0,140.0,160.0
535,25,13,21,29,7,6,2.0,140.0,160.0
534,25,16,21,34,8,7,2.0,140.0,160.0
533,24,16,19,33,6,8,2.0,140.0,160.0
538,26,16,20,33,5,10,2.0,140.0,160.0
535,20,17,17,34,1,9,2.0,140.0,160.0
535,26,17,20,34,8,9,2.0,140.0,160.0
535,24,16,21,33,6,10,2.0,140.0,160.0
536,25,15,18,33,4,7,2.0,140.0,160.0
537,24,16,20,33,6,10,2.0,140.0,160.0
537,25,16,18,34,5,9,2.0,140.0,160.0
536,23,16,16,33,4,9,2.0,140.0,160.0
531,27,11,21,27,6,2,2.0,140.0,160.0
537,25,17,22,34,6,9,2.0,140.0,160.0
535,25,16,20,33,5,10,2.0,140.0,160.0
539,25,18,20,33,7,9,2.0,140.0,160.0
534,25,14,21,30,8,7,2.0,140.0,160.0
536,26,16,22,35,7,8,2.0,140.0,160.0
528,26,11,21,31,9,3,2.0,140.0,160.0
534,25,16,21,32,7,8,2.0,140.0,160.0
536,23,15,16,34,3,10,2.0,140.0,160.0
535,27,17,19,35,6,9,2.0,140.0,160.0
535,20,16,15,33,1,9,2.0,140.0,160.0
535,27,17,18,35,4,9,2.0,140.0,160.0
536,26,15,22,31,8,7,2.0,140.0,160.0
533,26,11,22,29,7,7,2.0,140.0,160.0
530,25,9,20,29,7,4,2.0,140.0,160.0
535,24,14,21,31,7,9,2.0,140.0,160.0
537,24,15,20,35,7,9,2.0,140.0,160.0
534,24,14,22,30,6,6,2.0,140.0,160.0
528,25,10,20,29,7,2,2.0,140.0,160.0
536,27,16,19,34,7,9,2.0,140.0,160.0
536,27,16,21,34,8,8,2.0,140.0,160.0
537,25,16,19,34,5,9,2.0,140.0,160.0
534,26,15,21,34,7,7,2.0,140.0,160.0
536,21,16,19,33,4,8,2.0,140.0,160.0
536,25,17,20,35,7,9,2.0,140.0,160.0
535,24,15,17,34,3,9,2.0,140.0,160.0
530,27,11,21,30,9,4,2.0,140.0,160.0
537,24,16,20,34,6,9,2.0,140.0,160.0
