18,16,16,21,36,9,8,6.0,140.0,160.0
8,17,16,22,36,8,11,6.0,140.0,160.0
7,16,16,21,35,9,9,6.0,140.0,160.0
23,17,16,23,35,10,11,6.0,140.0,160.0
22,16,16,22,33,10,11,6.0,140.0,160.0
13,16,15,22,35,10,10,6.0,140.0,160.0
16,16,16,22,35,9,10,6.0,140.0,160.0
19,16,16,21,34,9,10,6.0,140.0,160.0
20,15,16,21,36,10,10,6.0,140.0,160.0
19,16,16,22,35,11,10,6.0,140.0,160.0
20,16,17,21,35,9,9,6.0,140.0,160.0
19,17,17,21,36,10,9,6.0,140.0,160.0
19,17,15,23,36,11,10,6.0,140.0,160.0
21,16,17,22,35,9,9,6.0,140.0,160.0
21,16,16,22,33,10,10,6.0,140.0,160.0
6,16,16,22,34,10,9,6.0,140.0,160.0
21,15,15,22,35,10,11,6.0,140.0,160.0
21,16,16,21,35,10,10,6.0,140.0,160.0
21,16,16,21,35,9,10,6.0,140.0,160.0
22,15,15,22,36,8,10,6.0,140.0,160.0
21,16,16,23,35,10,8,6.0,140.0,160.0
20,17,15,22,36,11,11,6.0,140.0,160.0
22,16,16,22,35,9,10,6.0,140.0,160.0
22,17,16,24,36,9,10,6.0,140.0,160.0
21,17,16,23,35,11,9,6.0,140.0,160.0
19,15,14,21,34,10,10,6.0,140.0,160.0
18,16,16,20,34,11,9,6.0,140.0,160.0
20,18,15,22,35,10,10,6.0,140.0,160.0
20,15,15,21,35,11,10,6.0,140.0,160.0
20,17,16,23,35,10,10,6.0,140.0,160.0
20,16,15,21,35,11,10,6.0,140.0,160.0
22,17,16,22,35,8,10,6.0,140.0,160.0
20,16,17,23,36,11,9,6.0,140.0,160.0
21,16,17,21,35,9,10,6.0,140.0,160.0
20,16,15,22,35,10,10,6.0,140.0,160.0
20,15,16,21,35,9,10,6.0,140.0,160.0
20,17,16,22,34,10,9,6.0,140.0,160.0
21,17,17,22,34,9,12,6.0,140.0,160.0
21,15,16,20,36,10,10,6.0,140.0,160.0
19,16,15,21,36,10,9,6.0,140.0,160.0
20,15,14,22,35,10,9,6.0,140.0,160.0
22,15,16,22,35,10,10,6.0,140.0,160.0
21,18,16,23,35,9,10,6.0,140.0,160.0
20,15,16,22,35,10,10,6.0,140.0,160.0
19,16,16,21,35,9,11,6.0,140.0,160.0
20,16,16,24,36,10,10,6.0,140.0,160.0
24,15,17,22,35,11,10,6.0,140.0,160.0
21,17,15,22,34,11,10,6.0,140.0,160.0
36,16,16,22,36,10,10,6.0,140.0,160.0
23,15,15,22,36,10,10,6.0,140.0,160.0
19,17,16,22,36,10,10,6.0,140.0,160.0
20,16,16,21,35,11,9,6.0,140.0,160.0
36,16,16,23,35,11,11,6.0,140.0,160.0
20,16,16,22,34,11,11,6.0,140.0,160.0
19,17,15,22,35,11,9,6.0,140.0,160.0
20,16,16,20,36,10,8,6.0,140.0,160.0
21,17,15,22,36,9,9,6.0,140.0,160.0
37,17,13,21,35,10,9,6.0,140.0,160.0
20,16,16,21,35,8,10,6.0,140.0,160.0
19,16,15,22,35,10,10,6.0,140.0,160.0
20,16,16,22,35,10,9,6.0,140.0,160.0
21,17,16,22,35,11,10,6.0,140.0,160.0
20,16,18,22,36,9,11,6.0,140.0,160.0
19,15,17,21,34,10,10,6.0,140.0,160.0
21,18,16,22,35,10,9,6.0,140.0,160.0
23,17,16,22,35,10,11,6.0,140.0,160.0
21,16,16,22,35,9,9,6.0,140.0,160.0
17,17,17,22,36,11,10,6.0,140.0,160.0
20,16,17,22,35,11,10,6.0,140.0,160.0
19,16,16,22,35,10,10,6.0,140.0,160.0
20,18,17,22,36,11,9,6.0,140.0,160.0
20,17,16,22,36,9,10,6.0,140.0,160.0
21,16,16,22,35,10,10,6.0,140.0,160.0
21,18,16,24,36,10,11,6.0,140.0,160.0
21,16,14,23,36,10,11,6.0,140.0,160.0
20,17,16,21,35,10,10,6.0,140.0,160.0
18,15,16,21,35,10,10,6.0,140.0,160.0
20,15,15,22,35,8,10,6.0,140.0,160.0
17,16,15,21,35,10,10,6.0,140.0,160.0
21,17,15,22,35,9,10,6.0,140.0,160.0
21,17,15,22,36,11,9,6.0,140.0,160.0
20,15,17,20,36,9,9,6.0,140.0,160.0
22,16,16,23,35,10,11,6.0,140.0,160.0
20,15,16,22,35,10,9,6.0,140.0,160.0
4,14,16,23,35,10,9,6.0,140.0,160.0
18,16,16,22,36,9,10,6.0,140.0,160.0
21,16,17,21,35,10,10,6.0,140.0,160.0
20,17,16,22,35,10,9,6.0,140.0,160.0
20,15,16,21,35,11,10,6.0,140.0,160.0
8,16,15,21,35,10,11,6.0,140.0,160.0
23,17,15,23,36,10,11,6.0,140.0,160.0
19,16,15,22,35,9,10,6.0,140.0,160.0
20,17,17,22,36,8,10,6.0,140.0,160.0
20,17,16,21,36,10,10,6.0,140.0,160.0
21,16,16,22,36,11,10,6.0,140.0,160.0
20,16,16,21,35,11,11,6.0,140.0,160.0
20,17,15,23,35,11,10,6.0,140.0,160.0
19,16,16,23,36,10,11,6.0,140.0,160.0
21,17,16,24,34,10,9,6.0,140.0,160.0
22,17,17,23,36,11,10,6.0,140.0,160.0
19,16,15,22,34,9,10,6.0,140.0,160.0
20,16,15,21,34,9,10,6.0,140.0,160.0
20,18,16,22,34,10,10,6.0,140.0,160.0
21,16,16,21,34,9,9,6.0,140.0,160.0
21,16,16,22,36,10,10,6.0,140.0,160.0
20,16,16,22,35,10,10,6.0,140.0,160.0
22,17,17,23,37,11,11,6.0,140.0,160.0
21,16,16,22,36,9,9,6.0,140.0,160.0
16,16,17,22,36,10,10,6.0,140.0,160.0
19,16,16,22,36,9,10,6.0,140.0,160.0
32,16,15,22,34,8,9,6.0,140.0,160.0
21,18,16,22,35,9,10,6.0,140.0,160.0
18,16,16,21,35,9,9,6.0,140.0,160.0
19,16,16,21,35,10,10,6.0,140.0,160.0
22,17,16,23,34,9,11,6.0,140.0,160.0
22,16,15,22,34,10,9,6.0,140.0,160.0
20,17,16,22,35,10,10,6.0,140.0,160.0
18,16,16,22,36,10,10,6.0,140.0,160.0
20,16,16,20,35,10,10,6.0,140.0,160.0
22,16,16,22,34,10,10,6.0,140.0,160.0
20,16,15,22,35,9,10,6.0,140.0,160.0
19,16,15,21,34,9,9,6.0,140.0,160.0
6,15,15,22,34,10,9,6.0,140.0,160.0
22,16,16,21,35,9,9,6.0,140.0,160.0
18,17,15,22,34,9,10,6.0,140.0,160.0
22,16,16,23,34,10,9,6.0,140.0,160.0
17,14,16,22,35,8,9,6.0,140.0,160.0
4,17,15,22,35,11,10,6.0,140.0,160.0
20,17,16,22,35,9,10,6.0,140.0,160.0
19,15,15,22,36,10,10,6.0,140.0,160.0
21,15,16,22,36,11,9,6.0,140.0,160.0
21,17,15,22,35,10,10,6.0,140.0,160.0
7,17,16,21,36,10,11,6.0,140.0,160.0
20,17,16,22,36,10,9,6.0,140.0,160.0
19,16,16,21,35,10,11,6.0,140.0,160.0
21,16,15,22,34,10,9,6.0,140.0,160.0
6,17,16,22,36,9,11,6.0,140.0,160.0
12,17,16,22,35,11,10,6.0,140.0,160.0
21,15,17,22,34,9,9,6.0,140.0,160.0
22,18,16,22,36,10,11,6.0,140.0,160.0
20,17,16,22,34,10,10,6.0,140.0,160.0
1,16,16,21,35,9,9,6.0,140.0,160.0
20,16,16,22,36,9,7,6.0,140.0,160.0
20,15,14,21,35,9,9,6.0,140.0,160.0
20,16,16,22,36,9,11,6.0,140.0,160.0
20,15,16,22,35,11,9,6.0,140.0,160.0
6,16,15,23,36,10,8,6.0,140.0,160.0
14,16,16,23,34,10,9,6.0,140.0,160.0
20,16,16,22,35,9,10,6.0,140.0,160.0
20,16,16,22,36,9,9,6.0,140.0,160.0
20,17,16,21,34,10,11,6.0,140.0,160.0
19,15,16,23,36,10,10,6.0,140.0,160.0
19,16,16,20,36,9,9,6.0,140.0,160.0
22,17,17,21,37,10,10,6.0,140.0,160.0
20,18,16,22,35,9,10,6.0,140.0,160.0
19,16,16,22,34,10,9,6.0,140.0,160.0
17,16,14,21,35,10,10,6.0,140.0,160.0
20,16,17,22,35,9,11,6.0,140.0,160.0
20,16,17,21,35,10,11,6.0,140.0,160.0
33,17,17,22,35,10,11,6.0,140.0,160.0
36,17,17,21,35,10,11,6.0,140.0,160.0
22,16,16,22,36,9,10,6.0,140.0,160.0
22,16,16,22,35,10,10,6.0,140.0,160.0
20,17,16,22,35,7,9,6.0,140.0,160.0
19,16,16,21,36,10,10,6.0,140.0,160.0
20,16,16,22,36,10,11,6.0,140.0,160.0
21,17,16,24,36,10,11,6.0,140.0,160.0
21,17,16,22,35,9,10,6.0,140.0,160.0
21,17,17,23,36,10,11,6.0,140.0,160.0
22,17,16,23,36,9,12,6.0,140.0,160.0
22,17,16,23,35,10,10,6.0,140.0,160.0
20,14,16,22,35,10,11,6.0,140.0,160.0
18,17,16,22,35,10,8,6.0,140.0,160.0
20,17,16,21,35,9,12,6.0,140.0,160.0
21,15,15,21,36,10,9,6.0,140.0,160.0
35,15,16,23,35,10,9,6.0,140.0,160.0
21,16,15,21,36,10,10,6.0,140.0,160.0
22,16,16,21,35,10,11,6.0,140.0,160.0
23,17,17,23,35,9,10,6.0,140.0,160.0
20,16,15,21,36,9,11,6.0,140.0,160.0
19,17,16,23,35,11,10,6.0,140.0,160.0
20,17,16,22,35,9,10,6.0,140.0,160.0
17,16,15,22,35,9,10,6.0,140.0,160.0
20,17,15,22,33,11,11,6.0,140.0,160.0
20,16,16,22,35,10,11,6.0,140.0,160.0
22,17,17,23,35,10,8,6.0,140.0,160.0
21,17,16,23,35,11,10,6.0,140.0,160.0
18,16,16,22,36,11,10,6.0,140.0,160.0
18,16,16,21,35,10,8,6.0,140.0,160.0
19,14,16,21,35,10,10,6.0,140.0,160.0
20,16,16,24,35,11,10,6.0,140.0,160.0
